Model,Status,Additional_Description,Description,Location_ID,Price,Current can sell Qty,Confirmed,Estimated?,Product Origin Code,Weight,CBF,Master Pack,Catalog_Page
874LP-3,DS,,(3/3) QUEEN RAILS & SLATS,HMLG,20.06(Unit Price),0,,,MCKS,30.9,1.6,1,
874LPF-1,DS,,"(1/3) FULL HDBD, ESPRESSO FIN  MEZZ",HMLG,,0,,,MCKS,37.6,12,1,
874LPF-3,DS,,(3/3) FULL RAILS & SLATS       MEZZ,HMLG,35.06(Unit Price),0,,,MCKS,22.1,1.49,1,
874LPK-1CK,DS,,(1/3) CAL KING HDBD            MEZZ,HMLG,,0,,,MCKS,60.8,15.5,1,
874LPK-1EK,DS,,"(1/3) EK HDBD, LOW PRFL,ESPRSO",HMLG,,0,,,MCKS,64.9,16.3,1,
874LPK-2CK,DS,,(2/3) CAL KING FTBD            MEZZ,HMLG,,0,,,MCKS,19.9,3.23,1,
874LPK-2EK,DS,,"(2/3) EK FTBD, ESPRESSO FIN",HMLG,,0,,,MCKS,20.9,3.41,1,
874LPK-3CK,DS,,(3/3) CAL KING RAILS & SLATS   MEZZ,HMLG,25.06(Unit Price),0,,,MCKS,44.2,1.65,1,
875-1,DS,,"(1/3) QUEEN HDBD,BLK-SAND-THRU",HMLG,89.88(Unit Price),0,,,MCSH,55.25,14.9,1,XXB-81
875-10,DS,,WRITING DESK HUTCH,HMLG,139.88(Unit Price),0,,,MCSH,72.9,22.1,1,XXY-10
875-11,DS,,WRITING DESK,HMLG,199.12(Unit Price),0,,,MCSH,101.7,21.7,1,XXY-10
875-11C,DS,,DESK CHAIR (1PC/CTN)  BLK,HMLG,47.00(Unit Price),0,,,MCSH,23.2,3.01,1,
875-1HB,DS,,QUEEN / FULL HEADBOARD ONLY,HMLG,113.00(Unit Price),0,,,MCSH,55,14.9,1,XXB-117
875-2,DS,,"(2/3) QUEEN FTBD,BLK-S-THRU",HMLG,79.06(Unit Price),0,,,MCSH,42.06,9.01,1,XXB-81
875-3,DS,,(3/3) QUEEN RAILS & SLATS,HMLG,30.06(Unit Price),0,,,MCSH,39.78,1.63,1,XXB-81
875-4,DS,,"NIGHT STAND, BLACK SAND THRU",HMLG,89.00(Unit Price),0,,,MCSH,57.46,8.6,1,XXB-81
875-5,DS,,DRESSER,HMLG,215.00(Unit Price),0,,,MCSH,166.05,28.1,1,XXB-81
875-6,DS,,MIRROR,HMLG,57.00(Unit Price),0,,,MCSH,42.06,4.35,1,XXB-81
875-7,DS,,(1/2) TV ARMOIRE TOP,HMLG,189.88(Unit Price),0,,,MCSH,108.29,29.3,1,XXB-81
875-8,DS,,(2/2) TV ARMOIRE BOTTOM,HMLG,129.12(Unit Price),0,,,MCSH,75.14,13.8,1,XXB-81
875-9,DS,,CHEST,HMLG,189.00(Unit Price),0,,,MCSH,141.44,23.2,1,XXB-81
875F-1,DS,,"(1/3) FULL HDBD,BLK-SAND-THRU",HMLG,89.88(Unit Price),0,,,MCSH,48.62,13.6,1,XXY-9
875F-2,DS,,"(2/3) F FTDB,BLK-SAND-THRU",HMLG,79.06(Unit Price),0,,,MCSH,37.6,8.23,1,XXY-9
875F-3,DS,,(3/3) FULL RAILS & SLATS,HMLG,30.06(Unit Price),0,,,MCSH,31,1.53,1,XXY-9
875FW-1,DS,,"(1/3) FULL HDBD,WHITE FIN",HMLG,89.88(Unit Price),0,,,MCSH,48.6,13.6,1,XXY-7
875FW-2,DS,,"(2/3) FULL FTBD, WHITE FIN",HMLG,79.06(Unit Price),0,,,MCSH,37.57,8.23,1,XXY-7
875FW-3,DS,,(3/3) FULL RAILS & SLATS,HMLG,30.06(Unit Price),0,,,MCSH,31,1.53,1,XXY-7
875K-1CK,DS,,"(1/3) CK HDBD, BLK-SAND-THRU",HMLG,129.88(Unit Price),1,,,MCSH,48.62,17.4,1,XXB-81
875K-1EK,DS,,"(1/3) EK HDBD, BLK SAND THRU",HMLG,129.88(Unit Price),0,,,MCSH,53,18.2,1,XXB-81
875K-2CK,DS,,"(2/3) CK FTBD, BLK-SAND-THRU",HMLG,109.06(Unit Price),3,,,MCSH,35.36,10.8,1,XXB-81
875K-2EK,DS,,"(2/3) EK FTBD, BLK-SAND-THRU",HMLG,109.06(Unit Price),2,,,MCSH,37.6,11,1,XXB-81
875K-3CK,DS,,(3/3) CAL KING RAILS & SLATS,HMLG,40.06(Unit Price),0,,,MCSH,35.36,1.98,1,XXB-81
875K-3EK,DS,,(3/3) E KING RAILS & SLATS,HMLG,40.06(Unit Price),0,,,MCSH,35.36,1.89,1,XXB-81
875KW-1CK,DS,,"(1/3) CK HDBD, WHITE FIN",HMLG,129.88(Unit Price),0,,,MCSH,48.62,17.4,1,XXB-82
875KW-1EK,DS,,"(1/3) EK HDBD, WHITE FIN",HMLG,129.88(Unit Price),0,,,MCSH,53.04,18.2,1,XXB-82
875KW-2CK,DS,,"(2/3) CK FTBD, WHITE FIN",HMLG,109.06(Unit Price),0,,,MCSH,35.36,10.8,1,XXB-82
875KW-2EK,DS,,"(2/3) EK FTBD, WHITE FIN",HMLG,109.06(Unit Price),1,,,MCSH,37.6,11,1,XXB-82
875KW-3CK,DS,,"(3/3) CK RAILS & SLATS,WHT FIN",HMLG,40.06(Unit Price),0,,,MCSH,35.36,1.98,1,XXB-82
875KW-3EK,DS,,"(3/3) EK RAILS&SLATS,WHITE FIN",HMLG,40.06(Unit Price),0,,,MCSH,35.36,1.89,1,XXB-82
875T-1,DS,,"(1/3) TWIN HDBD,BLK-S-THRU FIN",HMLG,79.88(Unit Price),0,,,MCSH,46.4,9.34,1,XXY-9
875T-1HB,DS,,TWIN HEADBOARD,HMLG,103.00(Unit Price),0,,,MCSH,46.2,9.34,1,XXB-117
875T-2,DS,,"(2/3) TWIN FTBD,BLK-S-THRU FIN",HMLG,69.06(Unit Price),0,,,MCSH,37.6,5.89,1,XXY-9
875T-3,DS,,"(3/3) TWIN RL&SL, BLK-S-THRU",HMLG,30.06(Unit Price),0,,,MCSH,30.9,1.53,1,XXY-9
875TW-1,DS,,"(1/3) TWIN HDBD,WHT FIN",HMLG,79.88(Unit Price),1,,,MCSH,46.4,9.34,1,XXY-7
875TW-1HB,DS,,TWIN HEADBOARD,HMLG,103.00(Unit Price),0,,,MCSH,46.2,9.34,1,XXB-117
875TW-2,DS,,"(2/3) TWIN FTBD, WHT FIN",HMLG,69.06(Unit Price),0,,,MCSH,37.6,5.89,1,XXY-7
875TW-3,DS,,"(3/3) TWIN RL&SL, WHT FIN",HMLG,30.06(Unit Price),1,,,MCSH,30.9,1.53,1,XXY-7
875W-1,DS,,"(1/3) QUEEN HDBD, WHITE FIN",HMLG,89.88(Unit Price),0,,,MCSH,55.25,14.9,1,XXB-82
875W-10,DS,,WRITING DESK HUTCH,HMLG,139.88(Unit Price),0,,,MCSH,72.9,22.1,1,XXY-8
875W-11,DS,,WRITING DESK,HMLG,199.12(Unit Price),0,,,MCSH,101.7,21.7,1,XXY-8
875W-11C,DS,,DESK CHAIR (1PC/CTN) WHT FIN,HMLG,47.00(Unit Price),0,,,MCSH,23.2,3.01,1,
875W-1HB,DS,,QUEEN / FULL HEADBOARD ONLY,HMLG,113.00(Unit Price),0,,,MCSH,55,14.9,1,XXB-117
875W-2,DS,,"(2/3) QUEEN FTBD, WHITE FIN",HMLG,79.06(Unit Price),0,,,MCSH,42.06,9.01,1,XXB-82
875W-3,DS,,"(3/3) Q RAILS&SLATS,WHITE FIN",HMLG,30.06(Unit Price),0,,,MCSH,39.78,1.63,1,XXB-82
875W-4,DS,,"NIGHT STAND, WHITE",HMLG,89.00(Unit Price),0,,,MCSH,57.46,8.6,1,XXB-82
875W-5,DS,,DRESSER,HMLG,215.00(Unit Price),0,,,MCSH,165.75,28.1,1,XXB-82
875W-6,DS,,MIRROR,HMLG,57.00(Unit Price),0,,,MCSH,41.99,4.35,1,XXB-82
875W-7,DS,,"(1/2) TV ARMOIRE TOP, WHT FIN  T4",HMLG,189.88(Unit Price),1,,,MCSH,108.29,29.3,1,XXB-82
875W-8,DS,,"(2/2) TV ARMOIRE BTM,WHITE FIN T4",HMLG,129.12(Unit Price),0,,,MCSH,75.14,13.8,1,XXB-82
875W-9,DS,,CHEST,HMLG,189.00(Unit Price),2,,,MCSH,141.44,23.2,1,XXB-82
878PS,DS,,"\SIDE CHAIR, BLK PVC SEAT/BACK",HMLG,,0,,,MCSH,20.9,3.18,2,
8800,DS,,"\24""SH WEAVER SWVL STL, 1PC/CTN",HMLG,,0,,,MCIF,23.1,2.9,1,
8801,DS,,"\29""SH WEAVER SWVL STL, 1PC/CTN",HMLG,29.00(Unit Price),0,,,MCIF,23.1,3.43,1,
8801BLK-1,DS,,"RLNR CHAIR W/OTMN,BLK",HMLG,,0,,,O,153.56,18,1,
8801RED-1,DS,,"RLNR CHAIR W/OTMN, RED",HMLG,129.00(Unit Price),0,,,O,0,18,1,
888-8,DS,,(2/2) ARMOIRE BTM,HMLG,62.12(Unit Price),0,,,MM,59.67,14.6,1,
8891-12B,DS,,STACKABLE BOOKCASE BOTTOM UNIT,HMLG,169.12(Unit Price),0,,,MCKS,79.2,18.9,1,XXH-24
8891-12C,DS,,STACKABLE BOOKCASE CNTR UNIT,HMLG,160.00(Unit Price),1,,,MCKS,74.16,17.9,1,XXH-24
8891-12T,DS,,"STACKABLE BOOKCASE TOP CROWN, WHITE",HMLG,44.88(Unit Price),0,,,MCKS,42.06,1.88,1,XXH-24
8891-4,DS,,"4-DRAWER FILE CABINET, WHITE",HMLG,225.00(Unit Price),0,,,MCKS,112.24,22.7,1,XXH-23
8891-A1,DS,,"CPU CABINET, 1-DRAWER, WHITE",HMLG,99.00(Unit Price),0,,,MCKS,53.14,10.1,1,XXH-23
8891-A2,DS,,"2-DRAWER CABINET, WHITE",HMLG,119.00(Unit Price),0,,,MCKS,61.6,10.1,1,XXH-23
8891-A3,DS,,"3-DRAWER CABINET, WHITE",HMLG,109.00(Unit Price),0,,,MCKS,61.6,10.1,1,XXH-23
8891-B1,DS,,"SINGLE-LENGTH CABINET TOP, WHITE",HMLG,16.00(Unit Price),2,,,MCKS,17.6,0.67,1,XXH-26
8891-B2,DS,,"DOUBLE-LENGTH CABINET TOP, WHITE",HMLG,26.00(Unit Price),0,,,MCKS,32.6,1.29,1,XXH-23
8891-B3,DS,,"TRIPLE-LENGTH CABINET TOP, WHITE",HMLG,41.00(Unit Price),0,,,MCKS,45.1,1.9,1,XXH-26
8891BK,DS,,SOLID TOP BLK/NAT TABLE[36x60],HMLG,,0,,,MM,44,6.5,1,
8891BK-12B,DS,,"STACKABLE BOOKCASE BOTTOM UNIT, BLACK",HMLG,169.12(Unit Price),0,,,MCKS,79.2,18.9,1,XXH-26
8891BK-12C,DS,,"STACKABLE BOOKCASE CNTR UNIT, BLACK",HMLG,160.00(Unit Price),0,,,MCKS,74.17,17.9,1,XXH-26
8891BK-12T,DS,,"STACKABLE BOOKCASE TOP CROWN, BLACK",HMLG,44.88(Unit Price),0,,,MCKS,42.06,1.88,1,XXH-26
8891BK-4,DS,,"4-DRAWER FILE CABINET, BLACK",HMLG,225.00(Unit Price),0,,,MCKS,112.25,22.7,1,XXH-26
8891BK-A1,DS,,"CPU CABINET, 1-DRAWER, BLACK",HMLG,99.00(Unit Price),0,,,MCKS,52.8,10.1,1,XXH-24
8891BK-A2,DS,,"2-DRAWER CABINET, BLACK",HMLG,119.00(Unit Price),0,,,MCKS,61.6,10.1,1,XXH-24
8891BK-A3,DS,,"3-DRAWER CABINET, BLACK",HMLG,109.00(Unit Price),0,,,MCKS,61.6,10.1,1,XXH-26
8891BK-B1,DS,,"SINGLE-LENGTH CABINET TOP, BLACK",HMLG,16.00(Unit Price),0,,,MCKS,17.6,0.67,1,XXH-26
8891BK-B2,DS,,"DOUBLE-LENGTH CABINET TOP, BLACK",HMLG,26.00(Unit Price),10,,,MCKS,32.5,1.29,1,XXH-26
8891BK-B3,DS,,"TRIPLE-LENGTH CABINET TOP, BLACK",HMLG,41.00(Unit Price),0,,,MCKS,45.1,1.9,1,XXH-24
8891BK-C1,DS,,"CORNER SECTION TOP, BLACK",HMLG,36.88(Unit Price),0,,,MCKS,52.8,1.9,1,XXH-26
8891BK-C2,DS,,"CORNER SECTION WOODEN LEG, BLACK",HMLG,18.12(Unit Price),0,,,MCKS,6.6,0.45,1,XXH-26
8891BK-D,DS,,"SMALL HUTCH, BLACK",HMLG,70.00(Unit Price),0,,,MCKS,44,5.33,1,XXH-26
8891BK-E,DS,,"HUTCH/BOOKSHELF (BIG), BLACK",HMLG,179.00(Unit Price),0,,,MCKS,88,25.8,1,XXH-24
8891BK-F1,DS,,"DESK TOP, BLACK",HMLG,44.88(Unit Price),0,,,MCKS,35.2,1.98,1,XXH-26
8891BK-F2,DS,,"DESK SUPPORT LEGS, BLACK",HMLG,32.12(Unit Price),0,,,MCKS,9.9,1.54,1,XXH-26
8891BKS,DS,,"SWIVEL OFFICE CHAIR (1PC/CTN), BLACK",HMLG,65.00(Promotional Price),0,,,MCKS,37.5,2.77,1,XXH-24
8891-C1,DS,,"CORNER SECTION TOP, WHITE",HMLG,36.88(Unit Price),5,,,MCKS,52.8,1.9,1,XXH-23
8891-C2,DS,,"CORNER SECTION WOODEN LEG, WHITE",HMLG,18.12(Unit Price),8,,,MCKS,6.6,0.45,1,XXH-23
8891-D,DS,,"SMALL HUTCH, WHITE",HMLG,70.00(Unit Price),0,,,MCKS,44,5.33,1,XXH-23
8891-E,DS,,"HUTCH/BOOKSHELF (BIG), WHITE",HMLG,179.00(Unit Price),0,,,MCKS,88,25.8,1,XXH-26
8891-F1,DS,,"DESK TOP, WHITE FINISH",HMLG,44.88(Unit Price),0,,,MCKS,35.2,1.98,1,XXH-24
8891-F2,DS,,"DESK SUPPORT LEGS, WHITE",HMLG,32.12(Unit Price),0,,,MCKS,9.9,1.54,1,XXH-24
8891S,DS,,"SWIVEL OFFICE CHAIR (1PC/CTN), WHITE",HMLG,119.00(Unit Price),0,,,MCKS,37.5,2.77,1,XXH-23
889-2,DS,,"(2/3) QUEEN FTBD, WHT FIN",HMLG,90.06(Unit Price),0,,,MCKS,60.78,7.17,1,
889BK-3,DS,,"(3/3) Q RAILS & SLATS, BLK FIN",HMLG,,0,,,MCKS,44.2,2.18,1,
889F-1,DS,,"(1/3) FULL HDBD, WHT FIN",HMLG,149.88(Unit Price),0,,,MCKS,83.6,10.1,1,
889FBK-3,DS,,"(3/3) FULL RAILS & SLATS,BLK",HMLG,40.06(Unit Price),0,,,MCKS,43.1,2.04,1,
889K-3CK,DS,,(3/3) CAL KING RAILS & SLATS,HMLG,,0,,,MCKS,57.46,2.28,1,
893-04,DS,,END TABLE,HMLG,,0,,,VCCK,50.6,4.15,1,
893-05,DS,,SOFA TABLE,HMLG,,0,,,VCCK,68.2,5.13,1,
893-24,DS,,\CNTR HGHT CHAIR,HMLG,68.00(Unit Price),0,,,VCCK,28.6,3.79,2,
893-30,DS,,COFFEE TABLE,HMLG,75.00(Unit Price),0,,,VCCK,88,7.26,1,
893-36,DS,,"CNTR HGHT TBL, 24in EXT LEAF",HMLG,,0,,,VCCK,154,19.8,1,
893-4,DS,,NIGHT STAND,HMLG,135.00(Unit Price),0,,,VCCK,97.24,12.7,1,
893-5,DS,,DRESSER,HMLG,,0,,,VCCK,209.95,33.3,1,
893-50,DS,,(1/2) HUTCH,HMLG,,0,,,VCCK,268,53,1,
893-55,DS,,(2/2) BUFFET,HMLG,,0,,,VCCK,165,27,1,
893-6,DS,,MIRROR,HMLG,,0,,,VCCK,49.72,6.23,1,
893-92,DS,,"DINING TABLE, 1-20in EXT LEAF",HMLG,,0,,,VCCK,226,23.5,1,
893A,DS,,\ARM CHAIR,HMLG,,0,,,VCCK,31.9,3.57,2,
893S,DS,,\SIDE CHAIR,HMLG,49.00(Unit Price),0,,,VCCK,15.95,3.68,2,
895-04RD,DS,,ROUND END TBL/LAMP TBL,HMLG,69.00(Unit Price),0,,,VCCK,27.5,10.9,1,
895-1,DS,,(1/3) QUEEN HDBD,HMLG,169.88(Unit Price),0,,,VCCK,94.6,16.8,1,
895-10,DS,,SLIDING DOOR CHEST,HMLG,,0,,,VCCK,246.4,37.6,1,
895-2,DS,,(2/3) QUEEN FTBD,HMLG,,0,,,VCCK,57.2,8.14,1,
895-24,DS,,\COUNTER HEIGHT CHAIR,HMLG,90.00(Unit Price),0,,,VCCK,24.2,3.87,2,
895-3,DS,,(3/3) QUEEN RL & SL,HMLG,,0,,,VCCK,41.8,2.52,1,
895-4,DS,,NIGHT STAND,HMLG,,0,,,VCCK,105.6,13,1,
895-5,DS,,DRESSER,HMLG,,0,,,VCCK,255.2,40.2,1,
895-6,DS,,MIRROR,HMLG,,0,,,VCCK,59.4,6.26,1,
895-9,DS,,CHEST,HMLG,,0,,,VCCK,220,34.6,1,
895K-1,DS,,(1/3) EK/CK HDBD,HMLG,,0,,,VCCK,107.8,20.2,1,
895K-3CK,DS,,(3/3) CK RL & SL,HMLG,,0,,,VCCK,50.6,2.83,1,
895S,DS,,\SIDE CHAIR,HMLG,,0,,,VCCK,24.75,4.03,2,
899C-4,DS,,"NGHT STND,2PC/CTN,PRICD AS 1PC",HMLG,44.00(Unit Price),0,,,MCKP,18.45,2.52,2,
899FC-3,DS,,(2/3) FULL RL,HMLG,39.06(Unit Price),0,,,MCKP,38.23,1.72,1,
899K-3CK,DS,,(2/3) CK RL                       X,HMLG,49.06(Unit Price),0,,,MM,46.05,1.85,1,
899KC-3EKSL,DS,,(3/3) EK PLATFORM FULL SLATS,HMLG,40.06(Unit Price),0,,,MCKP,47.52,1.77,1,
900-5,DS,,DRESSER,HMLG,219.00(Unit Price),0,,,MCKS,199.26,32.2,1,
9012,DS,,(1/2) GLASS END TBL BASE[10mm],HMLG,,0,,,,30,1.6,1,
9012G,DS,,END TABLE GLS TOP [24X24X8mm],HMLG,,0,,,O,20,1.3,1,
908-24,DS,,"\PUB CHAIR, 24SH UPHLSTRD BACK",HMLG,95.00(Unit Price),0,,,CSCV,28.78,4.4,2,
945-4,DS,,"NIGHT STAND, CHERRY               X",HMLG,129.00(Unit Price),0,,,S,70,14.5,1,
9531NE-B1,DS,,SINGLE-LENGTH CABINET TOP,HMLG,15.00(Unit Price),0,,,MCKS,11.07,0.96,1,
9531NE-E,DS,,HUTCH/BOOKSHELF (BIG),HMLG,,3,,,MCKS,84.13,24.5,1,
953N-4,DS,,"NIGHT STAND, CHERRY FINISH",HMLG,,0,,,MCSH,64.21,11.4,1,
953N-5,DS,,"DRESSER, CHERRY FINISH",HMLG,,0,,,MCSH,156.08,37.4,1,
953N-6,DS,,"MIRROR, CHERRY FINISH",HMLG,,0,,,MCSH,30.99,3.27,1,
953NE-1,DS,,"(1/3) QUEEN HDBD, BR.CHRY FIN",HMLG,,0,,,MCKS,59.77,17.3,1,
953NE-2,DS,,"(2/3) QUEEN FTBD, BR.CHRY FIN",HMLG,,0,,,MCKS,43.17,13.3,1,
953NE-3,DS,,"(3/3) QUEEN RL & SL, BR.CHRY",HMLG,,0,,,MCKS,39.85,1.62,1,
953NE-9,DS,,"CHEST, BR.CHRY FIN",HMLG,,0,,,MCKS,139.48,33.4,1,
953NF-1,DS,,"(1/3) FULL SLEIGH HDBD, CHERRY",HMLG,,0,,,MCSH,56.46,15.7,1,
953NF-2,DS,,(2/3) FULL SLEIGH FTBD,HMLG,,0,,,MCSH,40.95,12.1,1,
953NF-3,DS,,(3/3) FULL RAILS & SLATS,HMLG,30.06(Unit Price),7,,,MCSH,36.5,1.58,1,
953NK-1CK,DS,,"(1/3) C KING SLEIGH HDBD, CHRY",HMLG,139.88(Unit Price),0,,,MCSH,68.63,20.3,1,
953NK-2CK,DS,,"(2/3) CK SLEIGH FTBD, CHERRY",HMLG,119.06(Unit Price),0,,,MCSH,52.02,15.6,1,
953NKE-1CK,DS,,"(1/3) CK HDBD, BR.CHRY FIN",HMLG,,0,,,MCKS,68.63,20.3,1,
953NKE-1EK,DS,,"(1/3) EK HDBD, BR.CHRY FIN",HMLG,91.88(Unit Price),0,,,MCKS,70.85,21.3,1,
953NKE-2CK,DS,,"(2/3) CK FTBD, BR.CHRY FIN",HMLG,,0,,,MCKS,52.03,15.6,1,
953NKE-2EK,DS,,"(2/3) EK FTBD, BR.CHRY FIN",HMLG,78.06(Unit Price),0,,,MCKS,54.24,16.3,1,
953NKE-3CK,DS,,"(3/3) CK RL & SL, BR.CHERY FIN",HMLG,,0,,,MCKS,39.85,1.82,1,
953NKE-3EK,DS,,"(3/3) EK RL&SL, BR.CHRY FIN",HMLG,,0,,,MCKS,39.85,1.74,1,
953NSLP-1,DS,,"(1/3) QUEEN HDBD, SERPENTINE",HMLG,,0,,,MCKS,56.4,18.2,1,
953NSLPF-2,DS,,"(2/3) FULL SIZE FTBD,L/PROFILE",HMLG,89.06(Unit Price),0,,,MCKS,17.7,3.53,1,
954-3,DS,,(3/3) QUEEN RAILS & SLATS,HMLG,20.06(Unit Price),0,,,VSVC,48.84,1.8,1,
954-6,DS,,MIRROR,HMLG,,0,,,VSVC,40,8.2,1,
954-7N,DS,,"(1/2) TV ARMOIRE TOP,CHRY,NEW",HMLG,74.88(Unit Price),0,,,VSVC,172.92,43.2,1,
954-8N,DS,,"(2/2) TV ARMOIRE BASE,NEW",HMLG,74.12(Unit Price),0,,,VSVC,81,16.3,1,
954K-1EK,DS,,"(1/3) E KING HDBD, CHERRY",HMLG,55.88(Unit Price),0,,,VSVC,89.32,14.6,1,
954LPKA-3EK,DS,,"(3/3) EK RL & SL, L/PROFILE",HMLG,25.06(Unit Price),0,,,CSCV,45.38,2.45,1,
956SL.FINIAL,DS,,,HMLG,,0,,,,0,0,1,
957-12C,DS,,"BOOKCASE, CENTER PIECE, K/D",HMLG,,0,,,CJXS,133.95,10.3,1,
957-12L,DS,,"BOOKCASE, LEFT UNIT, K/D",HMLG,,0,,,CJXS,135.05,10.2,1,
957-12R,DS,,"eOOKCASE, RIGHT UNIT, K/D",HMLG,,0,,,CJXS,135.05,10.2,1,
9600-2L,IN,TBDS,(1/4) LEFT SIDE DOUBLE RECLINING LOVE SEAT W/ CONSOLE,HMLG,289.88(Promotional Price),23,,,CPZY,121,34.7,1,XS-27
9600-2R,IN,TBDS,(3/4) RIGHT SIDE RECLINING LOVE SEAT,HMLG,238.06(Promotional Price),23,,,CPZY,107.8,28.5,1,XS-27
9600-AC,IN,TBDS,(4/4) ARMLESS CHAIR,HMLG,85.00(Promotional Price),11,,,CPZY,36.3,12,1,XS-27
9600-CR,IN,TBDS,(2/4) CORNER SEAT,HMLG,195.06(Promotional Price),23,,,CPZY,57.2,33.6,1,XS-27
9601-L,DS,,"(1/2) LSF 2-SEATER,IVRY BNDD MT",HMLG,314.88(Unit Price),0,,,CGZH,107.8,47.7,1,
9601-R,DS,,"(2/2) RSF CHAISE,IVRY BNDED MTC",HMLG,314.12(Unit Price),0,,,CGZH,107.8,52.4,1,
9602-1,DS,,"CHAIR, CHOC CHAMPION & PU      R8",HMLG,,0,,,CGHA,66,18.5,1,
9602-2,DS,,"LOVE SEAT, CHOC CHAMPION & PU  R8",HMLG,,0,,,CGHA,99,29,1,
9603BLK-1,IN,TBDS,CHAIR,HMLG,205.00(Promotional Price),1,,,CGLO,92.4,30.2,1,XS-114
9603BLK-2,IN,TBDS,LOVE SEAT,HMLG,289.00(Promotional Price),5,,,CGLO,125.4,43.8,1,XS-114
9603BLK-3,IN,TBDS,SOFA,HMLG,309.00(Promotional Price),24,,,CGLO,147.4,53.7,1,XS-114
9603WHT-1,IN,TBDS,CHAIR,HMLG,205.00(Promotional Price),1,,5 05/02/2018,CGLO,92.4,30.2,1,XS-113
9603WHT-2,IN,TBDS,LOVE SEAT,HMLG,289.00(Promotional Price),1,,18 05/02/2018,CGLO,125.4,43.8,1,XS-113
9603WHT-3,IN,TBDS,SOFA,HMLG,309.00(Promotional Price),0,,29 05/02/2018,CGLO,147.4,53.7,1,XS-113
9604BLK-2,DS,,"LS, D. RCLNR, BLK BND LTHR MTCHr8",HMLG,,0,,,CPZY,132,37,1,
9604BLK-3,DS,,"SOFA, D.RCLNR, BLK BND LTHR MTCr8",HMLG,,0,,,CPZY,154,0,1,
9604RED-1,DS,,"GLIDER RLNR CHAIR, BND LTHR MTC",HMLG,219.00(Unit Price),0,,,CPZY,99,24,1,
9604RED-2,DS,,"LS, D. RCLNR, RED BND LTHR MTCH",HMLG,319.00(Unit Price),0,,,CPZY,132,37,1,
9604RED-3,DS,,"SOFA, D.RCLNR, RED BND LTHR MTC",HMLG,339.00(Unit Price),0,,,CPZY,154,50,1,
9605-2L,DS,,(1/3) LEFT SIDE RECLINING LOVE SEAT,HMLG,190.88(Promotional Price),0,,,CGDC,101.2,22,1,XXS-38
9605-2R,DS,,(2/3) RIGHT SIDE RECLINING LOVE SEAT,HMLG,190.06(Promotional Price),0,,,CGDC,101.2,22,1,XXS-38
9605-C,DS,,(3/3) CORNER SEAT,HMLG,154.06(Promotional Price),1,,,CGDC,70.4,31,1,XXS-38
9606-AC,IN,TBDS,(3/6) ARMLESS CHAIR,HMLG,129.00(Promotional Price),0,,17 05/02/2018,CGOP,66,16,1,XS-24
9606AH-AC,IN,TBDS,(3/6) ARMLESS CHAIR,HMLG,139.00(Promotional Price),11,,,CGOP,66,16,1,XS-25
9606AH-AR,DS,TBDS,(5/6) ARMLESS RECLINING CHAIR,HMLG,159.00(Promotional Price),0,,,CGOP,70.4,16,1,XS-25
9606AH-ARPW,DS,,(5/6) POWER ARMLESS RECLINING CHAIR,HMLG,209.00(Promotional Price),0,,,CGOP,92.4,16,1,XS-25
9606AH-CN,IN,TBDS,(2/6) CONSOLE,HMLG,62.04(Promotional Price),3,,,CGOP,35.2,8.5,1,XS-25
9606AH-CR,IN,TBDS,(4/6) CORNER SEAT,HMLG,215.04(Promotional Price),26,,,CGOP,74.8,37.7,1,XS-25
9606AH-LR,IN,TBDS,(1/6) LEFT SIDE RECLINING CHAIR,HMLG,199.88(Promotional Price),19,,,CGOP,88,24.5,1,XS-25
9606AH-LRPW,IN,TBDS,(1/6) POWER LEFT SIDE RECLINING CHAIR,HMLG,249.88(Promotional Price),1,,,CGOP,66,24.5,1,XS-25
9606AH-RC,IN,TBDS,(6/6) RIGHT SIDE RECLINING CHAISE,HMLG,255.04(Promotional Price),0,,,CGOP,110,43.5,1,XS-25
9606AH-WD,DS,,(4/6) WEDGE WITH RECEPTACLES & DRAWER,HMLG,265.04(Promotional Price),0,,,CGOP,74.8,43.9,1,XS-26
9606-AR,IN,TBDS,(5/6) ARMLESS RECLINING CHAIR,HMLG,149.00(Promotional Price),2,,17 05/02/2018,CGOP,70.4,16,1,XS-24
9606-CN,IN,TBDS,(2/6) CONSOLE,HMLG,58.04(Promotional Price),14,,4 05/02/2018,CGOP,35.2,8.5,1,XS-24
9606-CR,IN,TBDS,(4/6) CORNER SEAT,HMLG,205.04(Promotional Price),16,,3 05/02/2018,CGOP,74.8,37.7,1,XS-24
9606-LR,IN,TBDS,(1/6) LEFT SIDE RECLINING CHAIR,HMLG,194.88(Promotional Price),18,,,CGOP,88,24.5,1,XS-24
9606-RC,IN,TBDS,(6/6) RIGHT SIDE RECLINING CHAISE,HMLG,243.04(Promotional Price),16,,2 05/02/2018,CGOP,110,43.5,1,XS-24
9607-1,DS,,ARMLESS CHAIR,HMLG,155.00(Promotional Price),0,,,CGKY,54.01,17.7,1,XXS-73
9607-3,DS,,ARMLESS SOFA,HMLG,169.00(Promotional Price),0,,,CGKY,108.03,37,1,XXS-73
9607-5,DS,,CHAISE,HMLG,195.00(Promotional Price),0,,,CGKY,71.65,29.3,1,XXS-73
