Location,Customer ID,Customer Name,Contact Type,Catalog Type,Ship To ID,Ship To Name,Sales Order,Salesman,Model,Model Description,Status,Sub Status,Invoice,Invoice Date,Price Name,Channel,State,Country,Order Qty,Order Price,Shipped Qty,Shipped Price,Shipped CBF
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S18508,SRDAS,1824-2P,(5/5) KING/QN FTBD POSTS,Closed,,HE19184,09/04/2018,Promotion Price,,TX,US United States,1,79.00,1,79.00,4.400
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S18508,SRDAS,1824-4,NIGHT STAND,Closed,,HE19184,09/04/2018,Promotion Price,,TX,US United States,1,165.00,1,165.00,12.159
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S18508,SRDAS,1824-5,DRESSER,Closed,,HE19184,09/04/2018,Promotion Price,,TX,US United States,1,375.00,1,375.00,37.956
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S18508,SRDAS,1824-6,MIRROR,Closed,,HE19184,09/04/2018,Promotion Price,,TX,US United States,1,114.00,1,114.00,9.616
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S18508,SRDAS,9928DBR-1,"GLDR RCLNR CHAIR, DARK BROWN P/U",Closed,,HE19184,09/04/2018,Promotion Price,,TX,US United States,1,159.00,1,159.00,15.730
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S18508,SRDAS,9928DBR-2,D. GLDR RCLNR LOVE SEAT W/ CONSOLE,Closed,,HE19184,09/04/2018,Promotion Price,,TX,US United States,1,279.00,1,279.00,29.780
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S18508,SRDAS,9928DBR-3,D. RCLNR SOFA W/ DROP DOWN CUP HOLDERS,Closed,,HE19184,09/04/2018,Promotion Price,,TX,US United States,1,280.00,1,280.00,33.780
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S18508,SRDAS,3580-31,"3PC OCC TBL SET, FAUX MARBLE, METAL BASE, 3A",Closed,,HE19184,09/04/2018,Promotion Price,,TX,US United States,1,109.00,1,109.00,6.540
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S18508,SRDAS,9668BRW-1,GLIDER RECLINING CHAIR,Closed,,HE19184,09/04/2018,Promotion Price,,TX,US United States,1,219.00,1,219.00,20.500
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S18508,SRDAS,9668BRW-2,DOUBLE GLIDER RECLINING LOVE SEAT W/ CNTR CONSOLE,Closed,,HE19184,09/04/2018,Promotion Price,,TX,US United States,1,349.00,1,349.00,38.900
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S18508,SRDAS,9668BRW-3,DOUBLE RECLINING SOFA,Closed,,HE19184,09/04/2018,Promotion Price,,TX,US United States,1,350.00,1,350.00,42.400
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S19404,SRDAS,PB8200-PW/ADPTR,ADAPTOR BOX,Closed,,HE19314,09/06/2018,,,TX,US United States,1,25.00,1,25.00,0.000
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S19404,SRDAS,2020FBK-1,"FULL METAL PLATFORM BED, BLACK & BROWN",Closed,,HE19314,09/06/2018,Promotion Price,,TX,US United States,1,59.00,1,59.00,3.712
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S19528,SRDAS,8325BRW-3,D. RCLNR SOFA,Closed,,HE19431,09/11/2018,Promotion Price,,TX,US United States,2,718.00,2,718.00,66.600
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S19565,SRDAS,2423-36,COUNTER HEIGHT TABLE,Closed,,HE19474,09/12/2018,Promotion Price,,TX,US United States,1,127.00,1,127.00,10.026
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S19565,SRDAS,5573,"5PC PACK DINETTE, CURVE",Closed,,HE19474,09/12/2018,Promotion Price,,TX,US United States,1,149.00,1,149.00,13.909
"HOMELEGANCE TX, INC.",CROFU,CROWN FURNITURE INC,Customer-Local;,,CROFU,CROWN FURNITURE INC,S19565,SRDAS,8325BRW-2,D. RCLNR LOVE SEAT,Closed,,HE19474,09/12/2018,Promotion Price,,TX,US United States,1,340.00,1,340.00,24.630
"HOMELEGANCE TX, INC.",CRUIN,CRU INTERIORS CHECK B4 LEAVE,Customer-Local;,,CRUIN,CRU INTERIORS CHECK B4 LEAVE,S19703,SRDAS,4977GY,DAYBED W/ WOOD FRAME,Closed,,HE19635,09/17/2018,Unit Price,,TX,US United States,1,169.00,1,169.00,13.656
"HOMELEGANCE TX, INC.",DIRDF,DIRECT DISCOUNT FURNITURE- CHK B4 LEAVING,Customer-Local;,,DIRDF,DIRECT DISCOUNT FURNITURE- CHK B4 LEAVING,S19775,SRDAS,8202CH-TS,"(1/2) LSF & RSF 2-SEATERS, 2 PLWS, 100% POLY",Closed,,HE19745,09/19/2018,Unit Price,,TX,US United States,1,229.00,1,229.00,25.990
"HOMELEGANCE TX, INC.",DIRDF,DIRECT DISCOUNT FURNITURE- CHK B4 LEAVING,Customer-Local;,,DIRDF,DIRECT DISCOUNT FURNITURE- CHK B4 LEAVING,S19775,SRDAS,8202CH-CA,"(2/2) CORNER SEAT & ARMLESS CHAIR, 1 PLW",Closed,,HE19745,09/19/2018,Unit Price,,TX,US United States,1,120.00,1,120.00,16.070
"HOMELEGANCE TX, INC.",DIRDF,DIRECT DISCOUNT FURNITURE- CHK B4 LEAVING,Customer-Local;,,DIRDF,DIRECT DISCOUNT FURNITURE- CHK B4 LEAVING,S19918,SRDAS,B2053SBW-1,"(1/4)STEP BUNK HB, FB & SLATS",Closed,,HE19909,09/24/2018,Unit Price,,TX,US United States,1,115.00,1,115.00,9.772
"HOMELEGANCE TX, INC.",DIRDF,DIRECT DISCOUNT FURNITURE- CHK B4 LEAVING,Customer-Local;,,DIRDF,DIRECT DISCOUNT FURNITURE- CHK B4 LEAVING,S19918,SRDAS,B2053SBW-2,"(2/4)STEP BUNK SR, LONG & SHORT GR",Closed,,HE19909,09/24/2018,Unit Price,,TX,US United States,1,80.00,1,80.00,3.979
"HOMELEGANCE TX, INC.",DIRDF,DIRECT DISCOUNT FURNITURE- CHK B4 LEAVING,Customer-Local;,,DIRDF,DIRECT DISCOUNT FURNITURE- CHK B4 LEAVING,S19918,SRDAS,B2053SBW-SL,(3/4)STEP BUNK SLATS,Closed,,HE19909,09/24/2018,Unit Price,,TX,US United States,1,25.00,1,25.00,1.547
"HOMELEGANCE TX, INC.",DIRDF,DIRECT DISCOUNT FURNITURE- CHK B4 LEAVING,Customer-Local;,,DIRDF,DIRECT DISCOUNT FURNITURE- CHK B4 LEAVING,S19918,SRDAS,B2053SBW-3,(4/4)STEP BUNK STORAGE STAIR,Closed,,HE19909,09/24/2018,Unit Price,,TX,US United States,1,155.00,1,155.00,24.254
"HOMELEGANCE TX, INC.",DIRDF,DIRECT DISCOUNT FURNITURE- CHK B4 LEAVING,Customer-Local;,,DIRDF,DIRECT DISCOUNT FURNITURE- CHK B4 LEAVING,S19918,SRDAS,B2053W-T,"2 PCS STORAGE BOXES WITH CASTERS, K/D",Closed,,HE19909,09/24/2018,Unit Price,,TX,US United States,1,39.00,1,39.00,2.461
"HOMELEGANCE TX, INC.",DUHDE,Duhon Design,Customer-Designer;,,DUHDE,Duhon Design,S19420,SRDAS,1799-5,DRESSER,Closed,,HE20030,09/28/2018,Unit Price,,TX,US United States,1,366.00,1,366.00,38.110
"HOMELEGANCE TX, INC.",ELIFU,Elite Furniture,Customer-Local;,,ELIFU,Elite Furniture,S19331,SRDAS,9789BRG-3LC,"REVERSIBLE SOFA CHAISE, LINEN-LIKE FABRIC",Closed,,HE19332,09/07/2018,Promotion Price,,TX,US United States,1,209.00,1,209.00,35.430
"HOMELEGANCE TX, INC.",ELIFU,Elite Furniture,Customer-Local;,,ELIFU,Elite Furniture,S19682,SRDAS,9789BRG-3LC,"REVERSIBLE SOFA CHAISE, LINEN-LIKE FABRIC",Closed,,HE19606,09/17/2018,Promotion Price,,TX,US United States,1,209.00,1,209.00,35.430
"HOMELEGANCE TX, INC.",ELLFU,Ella Furniture,Customer-Local;,,ELLFU,Ella Furniture,S18691,SRDAS,5428-84,"(1/2) DNNG TBL TOP, RUST ZINC",Closed,,HE19271,09/05/2018,Unit Price,,TX,US United States,1,223.00,1,223.00,9.320
"HOMELEGANCE TX, INC.",ELLFU,Ella Furniture,Customer-Local;,,ELLFU,Ella Furniture,S18691,SRDAS,5428-84B,"(2/2) DBL PDSTL BASE, RUSTC OAK",Closed,,HE19271,09/05/2018,Unit Price,,TX,US United States,1,136.00,1,136.00,6.020
"HOMELEGANCE TX, INC.",ELLFU,Ella Furniture,Customer-Local;,,ELLFU,Ella Furniture,S18691,SRDAS,5428-S1,"\SIDE CHAIR, FABRC & NAIL-HD",Closed,,HE19271,09/05/2018,Unit Price,,TX,US United States,4,260.00,4,260.00,12.000
"HOMELEGANCE TX, INC.",ELLFU,Ella Furniture,Customer-Local;,,ELLFU,Ella Furniture,S18691,SRDAS,5428-S3,"\CURVED ARM CHAIR, FABRC",Closed,,HE19271,09/05/2018,Unit Price,,TX,US United States,2,160.00,2,160.00,12.520
"HOMELEGANCE TX, INC.",ERNFU,Ernestos Furniture,Customer-Local;,,ERNFU,Ernestos Furniture,S19402,SRDAS,2243-114,"(1/2) DINING TBL TOP, 2*14IN LF",Closed,,HE19333,09/07/2018,Promotion Price,,TX,US United States,1,302.00,1,302.00,23.100
"HOMELEGANCE TX, INC.",ERNFU,Ernestos Furniture,Customer-Local;,,ERNFU,Ernestos Furniture,S19402,SRDAS,2243-114B,"(2/2) DUAL PEDESTAL BASES, CHRY",Closed,,HE19333,09/07/2018,Promotion Price,,TX,US United States,1,127.00,1,127.00,9.870
"HOMELEGANCE TX, INC.",ERNFU,Ernestos Furniture,Customer-Local;,,ERNFU,Ernestos Furniture,S19402,SRDAS,2243A,ARM CHAIR,Closed,,HE19333,09/07/2018,Promotion Price,,TX,US United States,2,200.00,2,200.00,11.120
"HOMELEGANCE TX, INC.",ERNFU,Ernestos Furniture,Customer-Local;,,ERNFU,Ernestos Furniture,S19402,SRDAS,2243S,SIDE CHAIR,Closed,,HE19333,09/07/2018,Promotion Price,,TX,US United States,6,600.00,6,600.00,33.360
"HOMELEGANCE TX, INC.",ERNFU,Ernestos Furniture,Customer-Local;,,ERNFU,Ernestos Furniture,S19523,SRDAS,8219-1,"CHAIR, PU",Closed,,HE19419,09/11/2018,Promotion Price,,TX,US United States,1,110.00,1,110.00,18.448
"HOMELEGANCE TX, INC.",ERNFU,Ernestos Furniture,Customer-Local;,,ERNFU,Ernestos Furniture,S19523,SRDAS,8219-2,LOVE SEAT,Closed,,HE19419,09/11/2018,Promotion Price,,TX,US United States,1,174.00,1,174.00,26.833
"HOMELEGANCE TX, INC.",ERNFU,Ernestos Furniture,Customer-Local;,,ERNFU,Ernestos Furniture,S19523,SRDAS,8219-3,SOFA,Closed,,HE19419,09/11/2018,Promotion Price,,TX,US United States,1,195.00,1,195.00,32.913
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2615DCA,ARM CHAIR,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,8,560.00,8,560.00,30.850
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2615DCS,SIDE CHAIR,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,18,"1,170.00",18,"1,170.00",69.413
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,5177-54,ROUND DINING TABLE,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,3,783.00,3,783.00,44.337
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,5177S,SIDE CHAIR,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,12,744.00,12,744.00,65.398
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,1904-4,"NIGHT STAND, LIGHT ELM",Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,5,315.00,5,315.00,36.798
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,292BK-1,(1/4) EK/CK HEADBOARD,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,1,169.00,1,169.00,12.840
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,292BK-2B,(2/4) EK/CK FOOTBOARD W/13 PCS SLATS & 4 PCS SUPPORT LEGS,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,1,110.00,1,110.00,7.710
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,292B-3L,(3/4) QUEEN/EK LEFT SIDE RAIL W/2 PCS STORAGE DRAWERS& 1PC CENTER RAIL,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,1,110.00,1,110.00,18.530
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,292B-3R,(4/4) QUEEN/EK RIGHT SIDE RAIL W/2 PCS STORAGE DRAWERS,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,1,110.00,1,110.00,18.530
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,292B-4,NIGHT STAND W/ STONE TOP INSERT AND POWER PLUG,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,1,140.00,1,140.00,11.910
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,292B-5,DRESSER W/BLUE STONE INSERT,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,1,335.00,1,335.00,36.490
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,292B-6,MIRROR，BEVEL,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,1,65.00,1,65.00,5.800
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2588-92,"(1/2) DINING TBL TOP, 18IN LEAF",Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,2,422.00,2,422.00,32.000
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2588-92B,(2/2) DUAL PEDESTAL BASES,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,2,296.00,2,296.00,27.600
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2588S,SIDE CHAIR,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,12,756.00,12,756.00,60.240
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,1904-1,"(1/2) QN HB & FB & SL, LT ELM",Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,5,485.00,5,485.00,34.379
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,1904-3,(2/2) QN/EK RL,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,5,110.00,5,110.00,5.368
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2145-5,DRESSER,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,5,660.00,5,660.00,128.298
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2145-6,MIRROR,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,4,124.00,4,124.00,9.549
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2145-4,NIGHT STAND,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,5,235.00,5,235.00,39.517
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2145-1,"(1/3) QN HDBD, PVC, ESPRESSO",Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,5,255.00,5,255.00,17.393
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2145-2,(2/3) QN FTBD,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,5,80.00,5,80.00,8.635
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2145-3,(3/3) QN RL & SL,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,5,160.00,5,160.00,6.622
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,5489-36,(1/2) CNTR HGHT TBL TOP & METAL BASE,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,3,255.00,3,255.00,32.106
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,5489-36G,(2/2) GLASS INSERT FOR TABLE TOP,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,3,42.00,3,42.00,3.335
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,5489-24,"\SWIVEL CNTR HGHT CHAIR, METAL FRAME",Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,12,360.00,12,360.00,28.200
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2615DC-50,"HUTCH, DRK CHERRY",Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,1,349.00,1,349.00,38.237
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2615DC-55,BUFFET,Closed,,HE19209,09/04/2018,Special Customer Price,,TX,US United States,1,349.00,1,349.00,23.766
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2243-114,"(1/2) DINING TBL TOP, 2*14IN LF",Closed,,HE19209,09/04/2018,Unit Price,,TX,US United States,1,323.00,1,323.00,23.100
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19246,SRDAS,2243-114B,"(2/2) DUAL PEDESTAL BASES, CHRY",Closed,,HE19209,09/04/2018,Unit Price,,TX,US United States,1,136.00,1,136.00,9.870
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19289,SRDAS,5627W-24,COUNTER HEIGHT CHAIR,Closed,,HE19210,09/04/2018,Special Customer Price,,TX,US United States,46,"2,208.00",46,"2,208.00",197.294
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19289,SRDAS,5627W-36,(1/2) CNTR HGHT TABLE W/4 DRWS,Closed,,HE19210,09/04/2018,Special Customer Price,,TX,US United States,7,945.00,7,945.00,87.061
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19289,SRDAS,5627W-36B,(2/2) CNTR HGHT TABLE BASE,Closed,,HE19210,09/04/2018,Special Customer Price,,TX,US United States,7,504.00,7,504.00,46.925
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19289,SRDAS,5627W-40,SERVER,Closed,,HE19210,09/04/2018,Special Customer Price,,TX,US United States,3,852.00,3,852.00,82.925
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19304,SRDAS,5877KBE-1,"(1/2) CK/EK HDBD, BEIGE",Closed,,HE19211,09/04/2018,Unit Price,,TX,US United States,1,165.00,1,165.00,16.920
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19304,SRDAS,5877KBE-3EK,(2/2) EK FTBD & RL & SL,Closed,,HE19211,09/04/2018,Unit Price,,TX,US United States,1,115.00,1,115.00,9.783
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19304,SRDAS,5877K-2DW,CK/EK STORAGE DRAWER,Closed,,HE19211,09/04/2018,Unit Price,,TX,US United States,1,105.00,1,105.00,11.835
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19306,SRDAS,5627W-40,SERVER,Closed,,HE19212,09/04/2018,Special Customer Price,,TX,US United States,1,284.00,1,284.00,27.642
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19308,SRDAS,8380-3,"SOFA, 2 PILLOWS",Closed,,HE19213,09/04/2018,Unit Price,,TX,US United States,1,345.00,1,345.00,44.650
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19248,SRDAS,5425-90,"DNNG TBL, 18"" EXT LF, D. CHRY",Closed,,HE19260,09/05/2018,Unit Price,,TX,US United States,1,213.00,1,213.00,13.413
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19248,SRDAS,5425S,"\SIDE CHAIR, FABRC & NAILHD",Closed,,HE19260,09/05/2018,Unit Price,,TX,US United States,6,318.00,6,318.00,21.300
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19249,SRDAS,3299-05,SOFA TABLE,Closed,,HE19261,09/05/2018,Unit Price,,TX,US United States,1,175.00,1,175.00,5.495
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19359,SRDAS,5438S,"\SIDE CHAIR, WIRE BRUSHED, PINE",Closed,,HE19262,09/05/2018,Special Customer Price,,TX,US United States,20,"1,200.00",20,"1,200.00",57.642
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19359,SRDAS,5438-14A,"BENCH W/CURVED ARMS, WIRE BRUSH",Closed,,HE19262,09/05/2018,Special Customer Price,,TX,US United States,4,648.00,4,648.00,33.668
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19359,SRDAS,5438-96,"(1/2)DN TBL TP,20IN LF,WIRE BRH",Closed,,HE19262,09/05/2018,Special Customer Price,,TX,US United States,5,975.00,5,975.00,72.656
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19359,SRDAS,5438-96B,"(2/2) TRESTLE BASE, ACACIA VNR",Closed,,HE19262,09/05/2018,Special Customer Price,,TX,US United States,5,530.00,5,530.00,30.363
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19397,SRDAS,5547-36,"CNTR HGHT TBL, MANGO VNER",Closed,,HE19318,09/06/2018,Special Customer Price,,TX,US United States,5,705.00,5,705.00,62.550
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19397,SRDAS,5547-24,CNTR HGHT CHR,Closed,,HE19318,09/06/2018,Special Customer Price,,TX,US United States,20,740.00,20,740.00,63.400
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19397,SRDAS,5547-24BH,CNTR HGHT BENCH,Closed,,HE19318,09/06/2018,Special Customer Price,,TX,US United States,5,375.00,5,375.00,48.500
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19397,SRDAS,1372-36,COUNTER HEIGHT TABLE,Closed,,HE19318,09/06/2018,Special Customer Price,,TX,US United States,4,844.00,4,844.00,48.000
"HOMELEGANCE TX, INC.",EXCFU,EXCLUSIVE FURNITURE,Customer-Major;,,EXCFU,EXCLUSIVE FURNITURE,S19397,SRDAS,1372-24,COUNTER HEIGHT CHAIR,Closed,,HE19318,09/06/2018,Special Customer Price,,TX,US United States,26,"1,196.00",26,"1,196.00",85.020
